College ID,AICTE Institute ID,UGC University ID,College Name,College Status,State,District,City,Full Address,Pincode,Latitude,Longitude,College Type,Affiliated University,AICTE Approval Status,UGC Approval Status,NAAC Grade,NBA Accreditation,NIRF Ranking,Tier Classification,Official Website,Official College Email,Admission Email,Placement Cell Email,Contact Phone Number,Engineering Branch Name,Degree Type,Branch Intake Capacity,Total Intake Capacity,Establishment Year,Campus Type,Hostel Available,Placement Available
1-44641174017,1-44641174017,U-0294,"122,GOVERNMENT POLYTECHNIC COLLEGE,DHARMAPURI",Active,Tamil Nadu,Dharmapuri,Dharmapuri,"TEMPORARY SITE: COMMUNITY HALL, KERAKODAHALLI VILLAGE,KARIMANGALM POST ,PALACODE TALUK,DHARMAPURI DISTRICT -635111. PERMANENT SITE: SURVEY NO 211/1 BOOMANDHALLI VILLAGE, PALACODE TALUK,DHARMAPURI DISTRICT.",635111,11.11206,78.671056,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.122governmentcollegedharmapuri.ac.in,info@122governmentcollegedharmapuri.ac.in,admissions@122governmentcollegedharmapuri.ac.in,placement@122governmentcollegedharmapuri.ac.in,+91-80-208-0474,Mechanical Engineering,Diploma,60,300,2014,Urban,Yes,Yes
1-44641174017,1-44641174017,U-0294,"122,GOVERNMENT POLYTECHNIC COLLEGE,DHARMAPURI",Active,Tamil Nadu,Dharmapuri,Dharmapuri,"TEMPORARY SITE: COMMUNITY HALL, KERAKODAHALLI VILLAGE,KARIMANGALM POST ,PALACODE TALUK,DHARMAPURI DISTRICT -635111. PERMANENT SITE: SURVEY NO 211/1 BOOMANDHALLI VILLAGE, PALACODE TALUK,DHARMAPURI DISTRICT.",635111,11.11206,78.671056,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.122governmentcollegedharmapuri.ac.in,info@122governmentcollegedharmapuri.ac.in,admissions@122governmentcollegedharmapuri.ac.in,placement@122governmentcollegedharmapuri.ac.in,+91-80-208-0474,Electrical & Electronics Engineering (EEE),Diploma,60,300,2014,Urban,Yes,Yes
1-44641174017,1-44641174017,U-0294,"122,GOVERNMENT POLYTECHNIC COLLEGE,DHARMAPURI",Active,Tamil Nadu,Dharmapuri,Dharmapuri,"TEMPORARY SITE: COMMUNITY HALL, KERAKODAHALLI VILLAGE,KARIMANGALM POST ,PALACODE TALUK,DHARMAPURI DISTRICT -635111. PERMANENT SITE: SURVEY NO 211/1 BOOMANDHALLI VILLAGE, PALACODE TALUK,DHARMAPURI DISTRICT.",635111,11.11206,78.671056,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.122governmentcollegedharmapuri.ac.in,info@122governmentcollegedharmapuri.ac.in,admissions@122governmentcollegedharmapuri.ac.in,placement@122governmentcollegedharmapuri.ac.in,+91-80-208-0474,Electronics & Communication Engineering (ECE),Diploma,60,300,2014,Urban,Yes,Yes
1-44641174017,1-44641174017,U-0294,"122,GOVERNMENT POLYTECHNIC COLLEGE,DHARMAPURI",Active,Tamil Nadu,Dharmapuri,Dharmapuri,"TEMPORARY SITE: COMMUNITY HALL, KERAKODAHALLI VILLAGE,KARIMANGALM POST ,PALACODE TALUK,DHARMAPURI DISTRICT -635111. PERMANENT SITE: SURVEY NO 211/1 BOOMANDHALLI VILLAGE, PALACODE TALUK,DHARMAPURI DISTRICT.",635111,11.11206,78.671056,Government,Directorate of Technical Education,Approved,Approved,B++,Yes,,Tier 3,http://www.122governmentcollegedharmapuri.ac.in,info@122governmentcollegedharmapuri.ac.in,admissions@122governmentcollegedharmapuri.ac.in,placement@122governmentcollegedharmapuri.ac.in,+91-80-208-0474,Computer Science Engineering (CSE),Diploma,60,300,2014,Urban,Yes,Yes
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Mechanical Engineering,B.Tech,90,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Electronics & Communication Engineering (ECE),B.Tech,90,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Computer Science Engineering (CSE),B.Tech,60,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Other Engineering Branches,M.Tech,45,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Electrical & Electronics Engineering (EEE),B.Tech,30,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Civil Engineering,B.Tech,90,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Aeronautical Engineering,B.Tech,30,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Computer Science Engineering (CSE),M.Tech,9,449,2011,Urban,Yes,No
1-44640885381,1-44640885381,U-0682,JAYAM COLLEGE OF ENGINEERING AND TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"HOGENAKKAL FALLS MAIN ROAD, NALLANUR, DHARMAPURI",600734,11.12546,78.641854,Private-Self Financing,"Anna University, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.jayam.ac.in,info@jayam.ac.in,admissions@jayam.ac.in,placement@jayam.ac.in,+91-80-770-0767,Information Technology (IT),M.Tech,5,449,2011,Urban,Yes,No
1-44641358762,1-44641358762,U-0294,S.M. ARUMUGAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ADHIYAMAAN BYE PASS ROAD, A.REDDIHALLI, DHARMAPURI",600734,11.138524,78.673346,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.smarumugam.ac.in,info@smarumugam.ac.in,admissions@smarumugam.ac.in,placement@smarumugam.ac.in,+91-80-318-0137,Civil Engineering,Diploma,15,210,2015,Urban,No,Yes
1-44641358762,1-44641358762,U-0294,S.M. ARUMUGAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ADHIYAMAAN BYE PASS ROAD, A.REDDIHALLI, DHARMAPURI",600734,11.138524,78.673346,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.smarumugam.ac.in,info@smarumugam.ac.in,admissions@smarumugam.ac.in,placement@smarumugam.ac.in,+91-80-318-0137,Computer Science Engineering (CSE),Diploma,30,210,2015,Urban,No,Yes
1-44641358762,1-44641358762,U-0294,S.M. ARUMUGAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ADHIYAMAAN BYE PASS ROAD, A.REDDIHALLI, DHARMAPURI",600734,11.138524,78.673346,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.smarumugam.ac.in,info@smarumugam.ac.in,admissions@smarumugam.ac.in,placement@smarumugam.ac.in,+91-80-318-0137,Electrical & Electronics Engineering (EEE),Diploma,45,210,2015,Urban,No,Yes
1-44641358762,1-44641358762,U-0294,S.M. ARUMUGAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ADHIYAMAAN BYE PASS ROAD, A.REDDIHALLI, DHARMAPURI",600734,11.138524,78.673346,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.smarumugam.ac.in,info@smarumugam.ac.in,admissions@smarumugam.ac.in,placement@smarumugam.ac.in,+91-80-318-0137,Electronics & Communication Engineering (ECE),Diploma,30,210,2015,Urban,No,Yes
1-44641358762,1-44641358762,U-0294,S.M. ARUMUGAM POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"ADHIYAMAAN BYE PASS ROAD, A.REDDIHALLI, DHARMAPURI",600734,11.138524,78.673346,Private-Self Financing,Directorate of Technical Education,Approved,Approved,Not Accredited,No,,Tier 3,http://www.smarumugam.ac.in,info@smarumugam.ac.in,admissions@smarumugam.ac.in,placement@smarumugam.ac.in,+91-80-318-0137,Mechanical Engineering,Diploma,90,210,2015,Urban,No,Yes
1-44640940834,1-44640940834,U-0650,MEENAKSHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"REGADAHALLI (PO), BOMMIDI (VIA), PAPPIREDDIPATTI (TK), DHARAMAPURI (DT)-635301.",635301,11.117767,78.666995,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,Yes,,Tier 3,http://www.meenakshi.ac.in,info@meenakshi.ac.in,admissions@meenakshi.ac.in,placement@meenakshi.ac.in,+91-80-447-4048,Civil Engineering,Diploma,60,300,1997,Urban,Yes,Yes
1-44640940834,1-44640940834,U-0650,MEENAKSHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"REGADAHALLI (PO), BOMMIDI (VIA), PAPPIREDDIPATTI (TK), DHARAMAPURI (DT)-635301.",635301,11.117767,78.666995,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,Yes,,Tier 3,http://www.meenakshi.ac.in,info@meenakshi.ac.in,admissions@meenakshi.ac.in,placement@meenakshi.ac.in,+91-80-447-4048,Mechanical Engineering,Diploma,60,300,1997,Urban,Yes,Yes
1-44640940834,1-44640940834,U-0650,MEENAKSHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"REGADAHALLI (PO), BOMMIDI (VIA), PAPPIREDDIPATTI (TK), DHARAMAPURI (DT)-635301.",635301,11.117767,78.666995,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,Yes,,Tier 3,http://www.meenakshi.ac.in,info@meenakshi.ac.in,admissions@meenakshi.ac.in,placement@meenakshi.ac.in,+91-80-447-4048,Electrical & Electronics Engineering (EEE),Diploma,60,300,1997,Urban,Yes,Yes
1-44640940834,1-44640940834,U-0650,MEENAKSHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"REGADAHALLI (PO), BOMMIDI (VIA), PAPPIREDDIPATTI (TK), DHARAMAPURI (DT)-635301.",635301,11.117767,78.666995,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,Yes,,Tier 3,http://www.meenakshi.ac.in,info@meenakshi.ac.in,admissions@meenakshi.ac.in,placement@meenakshi.ac.in,+91-80-447-4048,Agricultural Engineering,Diploma,60,300,1997,Urban,Yes,Yes
1-44640940834,1-44640940834,U-0650,MEENAKSHI POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"REGADAHALLI (PO), BOMMIDI (VIA), PAPPIREDDIPATTI (TK), DHARAMAPURI (DT)-635301.",635301,11.117767,78.666995,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,B,Yes,,Tier 3,http://www.meenakshi.ac.in,info@meenakshi.ac.in,admissions@meenakshi.ac.in,placement@meenakshi.ac.in,+91-80-447-4048,Chemical Engineering,Diploma,60,300,1997,Urban,Yes,Yes
1-44641363860,1-44641363860,U-0650,SREE KUMARAGURU POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"KUMARAGURU NAGAR, KOKKARAPATTY (PO), P.R.PATTY (TK), GOPINATHAMPATTY CROSS ROAD,",600734,11.141684,78.644058,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.sreekumaraguru.ac.in,info@sreekumaraguru.ac.in,admissions@sreekumaraguru.ac.in,placement@sreekumaraguru.ac.in,+91-80-450-5261,Civil Engineering,Diploma,120,450,1995,Urban,No,Yes
1-44641363860,1-44641363860,U-0650,SREE KUMARAGURU POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"KUMARAGURU NAGAR, KOKKARAPATTY (PO), P.R.PATTY (TK), GOPINATHAMPATTY CROSS ROAD,",600734,11.141684,78.644058,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.sreekumaraguru.ac.in,info@sreekumaraguru.ac.in,admissions@sreekumaraguru.ac.in,placement@sreekumaraguru.ac.in,+91-80-450-5261,Mechanical Engineering,Diploma,180,450,1995,Urban,No,Yes
1-44641363860,1-44641363860,U-0650,SREE KUMARAGURU POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"KUMARAGURU NAGAR, KOKKARAPATTY (PO), P.R.PATTY (TK), GOPINATHAMPATTY CROSS ROAD,",600734,11.141684,78.644058,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.sreekumaraguru.ac.in,info@sreekumaraguru.ac.in,admissions@sreekumaraguru.ac.in,placement@sreekumaraguru.ac.in,+91-80-450-5261,Electronics & Communication Engineering (ECE),Diploma,60,450,1995,Urban,No,Yes
1-44641363860,1-44641363860,U-0650,SREE KUMARAGURU POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"KUMARAGURU NAGAR, KOKKARAPATTY (PO), P.R.PATTY (TK), GOPINATHAMPATTY CROSS ROAD,",600734,11.141684,78.644058,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.sreekumaraguru.ac.in,info@sreekumaraguru.ac.in,admissions@sreekumaraguru.ac.in,placement@sreekumaraguru.ac.in,+91-80-450-5261,Electrical & Electronics Engineering (EEE),Diploma,60,450,1995,Urban,No,Yes
1-44641363860,1-44641363860,U-0650,SREE KUMARAGURU POLYTECHNIC COLLEGE,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"KUMARAGURU NAGAR, KOKKARAPATTY (PO), P.R.PATTY (TK), GOPINATHAMPATTY CROSS ROAD,",600734,11.141684,78.644058,Private-Self Financing,"Directorate of Technical Education, Chennai",Approved,Approved,Not Accredited,No,,Tier 3,http://www.sreekumaraguru.ac.in,info@sreekumaraguru.ac.in,admissions@sreekumaraguru.ac.in,placement@sreekumaraguru.ac.in,+91-80-450-5261,Automobile Engineering,Diploma,30,450,1995,Urban,No,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Civil Engineering,B.Tech,30,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Computer Science Engineering (CSE),B.Tech,60,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Electrical & Electronics Engineering (EEE),B.Tech,30,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Other Engineering Branches,B.Tech,30,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Electronics & Communication Engineering (ECE),B.Tech,60,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Information Technology (IT),B.Tech,30,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Mechanical Engineering,B.Tech,60,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Computer Science Engineering (CSE),M.Tech,9,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Other Engineering Branches,M.Tech,36,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Cyber Security,B.Tech,30,405,1989,Rural,Yes,Yes
1-44641327853,1-44641327853,U-0682,SAPTHAGIRI  COLLEGE OF ENGINEERING,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"N H - 7  KRISHNAGIRI MAIN ROAD, PALACODE  TALUK PERIYANAHALLI  VILLAGE & POST DHARMAPURI DISTRICT PIN CODE :  635 205 TAMIL NADU INDIA",600734,11.12231,78.656433,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.sapthagiri.ac.in,info@sapthagiri.ac.in,admissions@sapthagiri.ac.in,placement@sapthagiri.ac.in,+91-80-637-9389,Data Science,B.Tech,30,405,1989,Rural,Yes,Yes
1-44642604926,1-44642604926,U-0682,VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NH7 KRISHNAGIRI MAIN ROAD GUNDALAPATTY, DHARMAPURI. TAMILNADU",600734,11.138816,78.648414,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.varuvanvadivelan.ac.in,info@varuvanvadivelan.ac.in,admissions@varuvanvadivelan.ac.in,placement@varuvanvadivelan.ac.in,+91-80-330-2601,Civil Engineering,B.Tech,30,474,2002,Rural,Yes,Yes
1-44642604926,1-44642604926,U-0682,VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NH7 KRISHNAGIRI MAIN ROAD GUNDALAPATTY, DHARMAPURI. TAMILNADU",600734,11.138816,78.648414,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.varuvanvadivelan.ac.in,info@varuvanvadivelan.ac.in,admissions@varuvanvadivelan.ac.in,placement@varuvanvadivelan.ac.in,+91-80-330-2601,Computer Science Engineering (CSE),B.Tech,90,474,2002,Rural,Yes,Yes
1-44642604926,1-44642604926,U-0682,VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NH7 KRISHNAGIRI MAIN ROAD GUNDALAPATTY, DHARMAPURI. TAMILNADU",600734,11.138816,78.648414,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.varuvanvadivelan.ac.in,info@varuvanvadivelan.ac.in,admissions@varuvanvadivelan.ac.in,placement@varuvanvadivelan.ac.in,+91-80-330-2601,Electrical & Electronics Engineering (EEE),B.Tech,30,474,2002,Rural,Yes,Yes
1-44642604926,1-44642604926,U-0682,VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NH7 KRISHNAGIRI MAIN ROAD GUNDALAPATTY, DHARMAPURI. TAMILNADU",600734,11.138816,78.648414,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.varuvanvadivelan.ac.in,info@varuvanvadivelan.ac.in,admissions@varuvanvadivelan.ac.in,placement@varuvanvadivelan.ac.in,+91-80-330-2601,Electronics & Communication Engineering (ECE),B.Tech,60,474,2002,Rural,Yes,Yes
1-44642604926,1-44642604926,U-0682,VARUVAN VADIVELAN INSTITUTE OF TECHNOLOGY,Active,Tamil Nadu,Dharmapuri,Dharmapuri,"NH7 KRISHNAGIRI MAIN ROAD GUNDALAPATTY, DHARMAPURI. TAMILNADU",600734,11.138816,78.648414,Private-Self Financing,"Anna University, Chennai",Approved,Approved,B+,No,,Tier 3,http://www.varuvanvadivelan.ac.in,info@varuvanvadivelan.ac.in,admissions@varuvanvadivelan.ac.in,placement@varuvanvadivelan.ac.in,+91-80-330-2601,Mechanical Engineering,B.Tech,30,474,2002,Rural,Yes,Yes
